AL-PNs	AAFH4-1	Full
AL-PNs	AAFW11-1	Full
AL-PNs		Full
AL-PNs		Full
AL-PNs		Full
AL-PNs		Full
AL-PNs		Full
AL-PNs		Full
AL-PNs		Full
AL-PNs		Full
AL-PNs		Full
AL-PNs		
AL-PNs	SABC6-1	
	SABC6-1	
	SABC6-1	
AL-PNs	SABC20-1	
	SABC20-1	
AL-PNs	SABG4-1	
AL-PNs		
AL-PNs		
AL-PNs	SABI7-1	
AL-PNs	SABI9-1	
AL-PNs		
AL-PNs		
AL-PNs		
AL-PNs	SABO7-1	
AL-PNs	SACG3-1	Partial
	SACG3-1	
AL-PNs	SACM14-1	
	SACM14-1	
AL-PNs		
AL-PNs	SACR8-1	
	SACR8-1	
AL-PNs	SACR28-1	Single
	SACR28-1	
AL-PNs		
AL-PNs		
AL-PNs	SADB12-1	
AL-PNs		
AL-PNs	SADC7-1	
AL-PNs		
AL-PNs	SADC13-1	
	SADC13-1	
AL-PNs	SADD5-1	
AL-PNs	SADD19-1	
AL-PNs		
AL-PNs	SADI7-1	Partial
	SADI7-1	
AL-PNs	SADM2-1	
	SADM2-1	
AL-PNs	SADM6-1	Partial
	SADM6-1	
AL-PNs	SAEC7-1	
	SAEC7-2	
	SAEC7-1	
	SAEC7-2	
AL-PNs	SAED12-1	
	SAED12-1	
AL-PNs	SAED13-1	
	SAED13-1	
AL-PNs	SAED27-1	
	SAED27-1	
AL-PNs	SAEE1-1	
	SAEE1-1	
AL-PNs	SAEE6-1	
	SAEE6-1	
AL-PNs	SAEE7-1	
AL-PNs	SAEG5-1	
	SAEG5-1	
	SAEG5-2	
AL-PNs	SAEJ8-1	
	SAEJ8-1	
AL-PNs	SAEJ12-1	
	SAEJ12-1	
AL-PNs	SAEJ27-1	
	SAEJ27-1	
AL-PNs	SAEL7-1	
	SAEL7-1	
AL-PNs	SAEM14-1	
	SAEM14-1	
	SAEM14-1	
AL-PNs	SAEM21-1	
	SAEM21-1	
AL-PNs	SAGK3-1	Partial
	SAGK3-1	
AL-PNs	SAGL5-1	
	SAGL5-1	
	SAGL5-1	
AL-PNs	SAGM14-1	
	SAGM14-1	
AL-PNs	SAGM19-1	Single
	SAGM19-1	
AL-PNs	SAGM39-1	
	SAGM39-1	
	SAGM39-1	
	SAGM39-2	
AL-PNs	SAGN13-1	
	SAGN13-1	
	SAGN13-1	
	SAGN13-1	
AL-PNs	SAGO14-1	Full
	SAGO14-1	
AL-PNs	SAGP29-1	
	SAGP29-1	
	SAGP29-1	
	SAGP29-3	
AL-PNs	SAGP55-1	
	SAGP55-1	
	SAGP55-2	
AL-PNs	SAGR13-1	
	SAGR13-1	
	SAGR13-1	
AL-PNs	SAGS16-1	Full
	SAGS16-1	
	SAGS16-1	
AL-PNs	SAGS20-1	Full
	SAGS20-1	
	SAGS20-1	
	SAGS20-1	
AL-PNs	SAGV14-1	
	SAGV14-1	
	SAGV14-1	
	SAGV14-1	
AL-PNs	SAGV19-1	Full
	SAGV19-1	
	SAGV19-1	
	SAGV19-1	
	SAGV19-1	
AL-PNs	SAGX10-1	Single
	SAGX10-1	
AL-PNs	SAHA5-1	
	SAHA5-1	
AL-PNs	SAHC5-1	Single
	SAHC5-1	
AL-PNs	SAHD17-1	Partial
	SAHD17-1	
	SAHD17-1	
AL-PNs	SAHG3-1	
	SAHG3-1	
	SAHG3-1	
	SAHG3-2	
AL-PNs	SAHG9-1	
	SAHG9-1	
	SAHG9-1	
AL-PNs	SAHH8-1	
	SAHH8-1	
	SAHH8-1	
AL-PNs	SAHH13-1	
	SAHH13-1	
	SAHH13-1	
AL-PNs	SAHH14-1	
	SAHH14-1	
AL-PNs	SAHI2-1	
AL-PNs	SAHI7-1	
	SAHI7-1	
AL-PNs	SAHK15-1	
	SAHK15-1	
	SAHK15-1	
	SAHK15-1	
AL-PNs	SAHK16-1	
	SAHK16-1	
	SAHK16-1	
	SAHK16-1	
AL-PNs	SAHK22-1	
	SAHK22-1	
	SAHK22-1	
AL-PNs	SAHK23-1	
	SAHK23-1	
	SAHK23-1	
	SAHK23-1	
AL-PNs	SAHO44-1	
	SAHO44-1	
	SAHO44-1	
	SAHO44-1	
	SAHO44-1	
AL-PNs	SAHP2-1	Full
	SAHP2-1	
AL-PNs	SAHP2-1	Full
	SAHP2-1	
AL-PNs	SAHP6-1	Partial
	SAHP6-1	
AL-PNs	SAHR2-1	Full
	SAHR2-1	
AL-PNs	SAHS11-1	
	SAHS11-1	
AL-PNs	SAHS18-1	Full
	SAHS18-1	
AL-PNs	SAHS20-1	Full
	SAHS20-1	
AL-PNs	SAHS29-1	
	SAHS29-1	
AL-PNs	SAHU12-1	
AL-PNs	SAHV7-1	
AL-PNs	SAIA21-1	
AL-PNs	SAIA24-1	
AL-PNs	SAIB14-1	
AL-PNs	SAIC1-1	
AL-PNs	SAIC2-1	
AL-PNs	SAIR4-1	
AL-PNs	SAJD13-1	
	SAJD13-2	
AL-PNs	SAJD19-1	
	SAJD19-2	
AL-PNs	SAJH10-2	
	SAJH10-1	
AL-PNs	SAJH12-2	Single
	SAJH12-1	
AL-PNs	SAJH18-1	
AL-PNs	SAJH19-1	Partial
	SAJH19-2	
AL-PNs	SAJM11-1	Single
AL-PNs	SAJN2-1	
AL-PNs	SAJN5-1	
AL-PNs	SAJN10-1	
AL-PNs	SAJQ6-1	
AL-PNs	SAJQ7-1	
AL-PNs	SAJQ12-1	
AL-PNs	SAJQ12-1	
AL-PNs	SAJT1-1	Full
AL-PNs	SAJT3-1	Single
AL-PNs	SAJT4-1	Full
AL-PNs	SAJT11-1	Partial
AL-PNs	SAJT20-1	
AL-PNs	SAJT26-1	Single
AL-PNs	SAJT31-1	Single
AL-PNs	SAJU16-1	Full
AL-PNs	SAJV7-1	Partial
AL-PNs	SAJV12-1	Full
AL-PNs	SAJV22-1	Full
AL-PNs	SAJV25-1	Full
AL-PNs	SAJV26-1	Full
AL-PNs	SAJV32-1	Full
AL-PNs	SAJV41-1	Partial
AL-PNs	SAJV44-1	Single
AL-PNs	SAJV55-1	Partial
AL-PNs	SAJV55-1	Single
AL-PNs	SAJV56-1	Single
AL-PNs	SAJW10-1	Full
AL-PNs	SAJY14-2	Full
	SAJY14-1	
AL-PNs	SAJY20-1	Full
AL-PNs	SAKA3-2	Full
	SAKA3-1	
AL-PNs	SAKC1-1	Full
	SAKC1-2	
AL-PNs	SAKC29-1	Partial
AL-PNs	SAKP1-1	Single
	SAKP1-2	
AL-PNs	SAKP16-1	Full
AL-PNs	SAKP19-1	Full
	SAKP19-2	
AL-PNs	SAKP45-1	Single
AL-PNs	SAKQ24-1	Single
	SAKQ24-2	
AL-PNs	SAKR6-1	Full
AL-PNs	SAKR13-1	Full
AL-PNs	SAKS1-1	
	SAKS1-2	
AL-PNs	SAKT1-2	Single
	SAKT1-1	
AL-PNs	SAKU1-1	Full
AL-PNs	SAKU10-1	Full
AL-PNs	SAKU12-1	Single
AL-PNs	SAKW13-1	Full
AL-q		Full
AL-q	SAEB9-1	
	SAEB9-2	
	SAEB9-1	
AL-q	SAEM24-1	
	SAEM24-1	
AL-q	SAHL8-1	
	SAHL8-1	
	SAHL8-1	
	SAHL8-1	
AL-q	SAHN2-1	
	SAHN2-1	
	SAHN2-1	
	SAHN2-1	
AL-q	SAHS30-1	
	SAHS30-1	
	SAHS30-1	
	SAHS30-1	
	SAHS30-1	
AL-q	SAJR7-1	
AL-q	SAJR10-1	
AL-q	SAJV14-1	Full
AL-q	SAJV16-1	Full
AL-q	SAJV44-1	Full
AL-q	SAKA10-2	
	SAKA10-1	
AL-q	SAKR14-1	
	SAKR14-2	
AL-r		Full
AL-r	AAEP3-1	Full
AL-r	AAFG10-1	Single
AL-r	SADJ12-1	
	SADJ12-1	
AL-r	SADN4-1	
	SADN4-1	
AL-r	SAEC2-1	
	SAEC2-1	
AL-r	SAEC5-1	
	SAEC5-2	
	SAEC5-1	
AL-r	SAEC21-1	
	SAEC21-1	
AL-r	SAED21-1	
	SAED21-1	
AL-r	SAEK10-1	
AL-r	SAEM5-1	
	SAEM5-1	
	SAEM5-1	
	SAEM5-1	
AL-r	SAGM4-1	
	SAGM4-1	
	SAGM4-1	
AL-r	SAGP7-1	
	SAGP7-1	
	SAGP7-1	
AL-r	SAGP19-1	
	SAGP19-1	
	SAGP19-2	
AL-r	SAGQ7-1	
	SAGQ7-1	
	SAGQ7-1	
AL-r	SAGW20-1	
	SAGW20-1	
	SAGW20-1	
AL-r	SAGX19-1	
	SAGX19-1	
AL-r	SAGX23-1	
	SAGX23-1	
AL-r	SAHF1-1	
	SAHF1-1	
	SAHF1-1	
AL-r	SAHJ14-1	
	SAHJ14-1	
AL-r	SAHO15-1	
	SAHO15-1	
	SAHO15-1	
AL-r	SAHR3-1	
	SAHR3-1	
AL-r	SAHU2-1	
AL-r	SAJV3-1	Full
AL-r	SAJV15-1	Full
AL-r	SAJV30-1	Full
AL-r	SAJV47-1	Full
AL-r	SAJW16-1	Full
AL-r	SAKC5-1	
	SAKC5-2	
AL-r	SAKC12-1	
	SAKC12-2	
AL-r	SAKQ2-1	
	SAKQ2-2	
AL-s	AAFA35-1	Full
AL-s	SACM18-1	
AL-s	SAEG15-1	
	SAEG15-1	
AL-s	SAEH7-1	Single
AL-s	SAEM5-1	
	SAEM5-1	
	SAEM5-1	
	SAEM5-1	
AL-s	SAGP25-1	
	SAGP25-1	
AL-s	SAGP61-1	
	SAGP61-1	
AL-s	SAGR3-1	Full
	SAGR3-1	
	SAGR3-1	
AL-s	SAGX1-1	
	SAGX1-1	
AL-s	SAGX12-1	
	SAGX12-1	
AL-s	SAHJ5-1	
	SAHJ5-1	
AL-s	SAHM9-1	
	SAHM9-1	
	SAHM9-1	
AL-s	SAHO5-1	
	SAHO5-1	
	SAHO5-1	
	SAHO5-1	
AL-s	SAHO32-1	
	SAHO32-1	
	SAHO32-1	
AL-s	SAHP12-1	
	SAHP12-1	
AL-s	SAHS18-1	
	SAHS18-1	
AL-s	SAIR9-1	
AL-s	SAJQ7-1	
AL-s	SAJT23-1	Single
AL-s	SAJV32-1	Full
AL-s	SAJV37-1	Full
AL-s	SAKB6-1	Full
	SAKB6-2	
AL-s	SAKD2-1	
AL-s	SAKU10-1	
AL-s	SAKV4-1	
	SAKV4-2	
AL-singleCell	AADM1-1	Single
AL-t	AAER7-1	Full
AL-t	AAFG27-1	Single
AL-t	SADK1-1	
	SADK1-1	
AL-t	SADL4-1	
	SADL4-1	
	SADL4-1	
AL-t	SADL7-1	Single
	SADL7-1	
AL-t	SADQ4-1	
	SADQ4-1	
AL-t	SAED17-1	
	SAED17-1	
AL-t	SAEE6-1	
	SAEE6-1	
AL-t	SAEE14-1	
	SAEE14-1	
AL-t	SAGJ3-1	
	SAGJ3-1	
	SAGJ3-1	
AL-t	SAGO13-1	
	SAGO13-1	
	SAGO13-1	
	SAGO13-1	
AL-t	SAGR5-1	
	SAGR5-1	
AL-t	SAGS3-1	
	SAGS3-1	
AL-t	SAGY7-1	
	SAGY7-1	
	SAGY7-1	
AL-t	SAHK10-1	
	SAHK10-1	
	SAHK10-1	
	SAHK10-1	
AL-t	SAJU11-2	Full
	SAJU11-1	
AL-t	SAJV16-1	Full
AL-t	SAJV56-1	Full
AL-t	SAKC5-1	
	SAKC5-2	
AL-t	SAKP7-1	
	SAKP7-2	
AL-w		Full
AL-w	AAEW22-1	Full
AL-w	AAFD24-1	Full
AL-w	SAED24-1	
	SAED24-3	
	SAED24-1	
	SAED24-2	
	SAED24-3	
AL-w	SAED26-1	
	SAED26-3	
	SAED26-3	
	SAED26-1	
	SAED26-1	
	SAED26-1	
	SAED26-2	
	SAED26-3	
AL-w	SAGP53-2	Full
	SAGP53-1	
	SAGP53-2	
AL-w	SAGP59-1	
	SAGP59-1	
	SAGP59-2	
	SAGP59-3	
AL-w	SAGV20-1	
	SAGV20-1	
	SAGV20-2	
AL-w	SAHD12-1	
	SAHD12-1	
AL-w	SAHO36-1	
	SAHO36-1	
	SAHO36-1	
	SAHO36-2	
	SAHO36-3	
AL-w	SAJN1-1	
AL-w	SAJR3-1	
AL-w	SAJT27-1	
AL-w	SAJV7-1	Full
AL-w	SAJV42-1	Full
AL-w	SAKC19-1	Single
	SAKC19-2	
AL-w	SAKQ13-1	
	SAKQ13-4	
AL-y	SADS2-1	
	SADS2-1	
AL-y	SAEC5-1	
	SAEC5-2	
	SAEC5-1	
AL-y	SAEM8-1	
	SAEM8-1	
	SAEM8-2	
	SAEM8-3	
AL-y	SAHJ8-1	
	SAHJ8-1	
	SAHJ8-2	
AL-y	SAHK11-1	
	SAHK11-1	
	SAHK11-1	
AL-y	SAHO43-1	
	SAHO43-1	
	SAHO43-1	
	SAHO43-1	
	SAHO43-1	
AL-y	SAJT12-1	
AL-y	SAJY21-1	Full
AL-z	SAEI19-1	
	SAEI19-1	
AMMC	SABR5-1	Full
AMMC	SABS2-1	Full
	SABS2-1	
AMMC	SABS2-1	Full
	SABS2-1	
AMMC	SACG3-1	Full
	SACG3-1	
AMMC	SACG3-1	Full
	SACG3-1	
AMMC	SAEA5-1	Full
	SAEA5-1	
AMMC	SAEC10-1	Full
	SAEC10-2	
	SAEC10-1	
AMMC	SAEC24-1	Full
	SAEC24-1	
AMMC	SAEC24-1	Full
	SAEC24-1	
AMMC	SAED2-1	Single
	SAED2-1	
AMMC	SAED17-1	Single
	SAED17-1	
AMMC	SAEE10-1	Full
	SAEE10-1	
AMMC	SAEH10-1	Single
	SAEH10-2	
AMMC	SAEJ18-1	Full
	SAEJ18-1	
	SAEJ18-1	
AMMC	SAEJ28-1	Full
	SAEJ28-1	
AMMC	SAGI4-1	Full
	SAGI4-1	
AMMC	SAGI4-1	Full
	SAGI4-1	
AMMC	SAGL3-1	Full
	SAGL3-1	
AMMC	SAGL4-1	Full
	SAGL4-1	
	SAGL4-1	
AMMC	SAGM15-1	Full
	SAGM15-1	
AMMC	SAGM15-1	Full
	SAGM15-1	
AMMC	SAGM24-1	Partial
	SAGM24-1	
AMMC	SAGN4-1	Full
	SAGN4-1	
AMMC	SAGN11-1	Single
	SAGN11-1	
AMMC	SAGN19-1	Full
	SAGN19-1	
	SAGN19-1	
AMMC	SAGO11-1	Single
	SAGO11-1	
	SAGO11-1	
AMMC	SAHE9-1	Full
	SAHE9-1	
	SAHE9-1	
	SAHE9-1	
	SAHE9-1	
AMMC	SAHF6-1	Single
	SAHF6-1	
	SAHF6-1	
	SAHF6-1	
AMMC	SAHG2-1	Single
	SAHG2-1	
	SAHG2-2	
AMMC	SAHM4-1	Full
	SAHM4-1	
	SAHM4-1	
	SAHM4-2	
AMMC	SAHM14-1	Single
	SAHM14-1	
	SAHM14-1	
AMMC	SAHO3-1	Full
	SAHO3-1	
	SAHO3-1	
AMMC	SAHO17-1	Single
	SAHO17-1	
AMMC	SAHO29-1	Full
	SAHO29-1	
	SAHO29-1	
AMMC	SAHO40-1	Single
	SAHO40-1	
	SAHO40-1	
AMMC	SAHP16-9	Single
	SAHP16-9	
	SAHP16-9	
AMMC	SAHP16-9	Single
	SAHP16-9	
	SAHP16-9	
AMMC	SAHQ2-1	Single
	SAHQ2-1	
	SAHQ2-1	
	SAHQ2-1	
AMMC	SAHQ4-1	Partial
	SAHQ4-1	
AMMC	SAHQ4-1	Full
	SAHQ4-1	
AMMC	SAHS1-1	Full
	SAHS1-1	
AMMC	SAHT3-1	Single
AMMC	SAHV9-1	Partial
AMMC	SAHY16-1	Single
AMMC	SAJH17-2	Single
	SAJH17-1	
AMMC	SAJH17-2	Single
	SAJH17-1	
AMMC	SAJH24-1	Single
AMMC	SAJM10-1	Single
AMMC	SAJM15-1	Single
AMMC	SAJQ13-1	Single
AMMC	SAJT18-1	Full
AMMC	SAJT18-1	Full
AMMC	SAJT36-1	Full
AMMC	SAJT36-1	Full
AMMC	SAJT40-1	Full
AMMC	SAJU1-2	Single
	SAJU1-1	
AMMC	SAJU4-1	Full
AMMC	SAJU11-2	Single
	SAJU11-1	
AMMC	SAJV5-1	Full
AMMC	SAJV24-1	Full
AMMC	SAJV24-1	Full
AMMC	SAJV33-1	Full
AMMC	SAJV33-1	Full
AMMC	SAJV40-1	Single
AMMC	SAJV40-1	Single
AMMC	SAJV41-1	Full
AMMC	SAJV43-1	Full
AMMC	SAJV50-1	Full
AMMC	SAJV52-1	Full
AMMC	SAJV53-1	Full
AMMC	SAJW6-1	Full
AMMC	SAJW13-1	Full
AMMC	SAJW13-1	Full
AMMC	SAJW16-1	Full
AMMC	SAJW16-1	Full
AMMC	SAJW25-2	Full
	SAJW25-1	
AMMC	SAJX9-1	Full
AMMC	SAJX12-1	Full
	SAJX12-2	
AMMC	SAJX12-1	Full
	SAJX12-2	
AMMC	SAJY19-2	Single
	SAJY19-1	
AMMC	SAJY19-2	Single
	SAJY19-1	
AMMC	SAKA2-2	Partial
	SAKA2-1	
AMMC	SAKA4-2	Partial
	SAKA4-1	
AMMC	SAKB15-1	Full
	SAKB15-2	
AMMC	SAKB20-2	Partial
AMMC	SAKD15-1	Full
AMMC	SAKF1-1	Full
AMMC	SAKF18-1	Full
AMMC	SAKP30-1	Single
AMMC	SAKR5-1	Single
	SAKR5-2	
AMMC	SAKR19-1	Single
AscendingTracts	SAHP10-1	
	SAHP10-1	
	SAHP10-1	
aSP-1	AABS19-1	Full
aSP-1	AABX3-1	Full
aSP-1	AACM6-1	Full
aSP-10	AACQ1-1	Full
aSP-11	AACS4-1	Single
aSP-12	AACO10-1	Full
aSP-13	AACO9-1	Full
aSP-13	AACP9-1	Full
aSP-14	AACO9-1	Partial
aSP-14	AACR13-1	Full
aSP-15	AACP11-1	Full
aSP-16	AACN7-1	Full
aSP-16	AACR11-1	Full
aSP-2	AABW10-1	Full
aSP-3	AABX14-1	Full
aSP-4	AACA6-1	Full
aSP-4	AACB20-1	Full
aSP-4	AACR18-1	Full
aSP-5	AACD13-1	Full
aSP-5	AACU11-1	Full
aSP-6	AACM11-1	Full
aSP-6	AADJ18-1	Full
aSP-7	AACM3-1	Full
aSP-7	AACM14-1	Full
aSP-8	AACM26-1	Full
aSP-8	AACO5-1	Full
aSP-9	AACM9-1	Full
aSP1		
aSP1		
aSP1	SAHO33-1	
	SAHO33-1	
aSP1-a		Full
aSP1-a		Full
aSP1-a		Full
aSP1-a	AAER9-1	Full
aSP1-a	SAEC10-1	
	SAEC10-2	
	SAEC10-1	
aSP1-a	SAEC21-1	
	SAEC21-1	
aSP1-a		Full
aSP1-a	SAEH5-1	
aSP1-a	SAEJ10-1	
	SAEJ10-1	
aSP1-a	SAHM1-1	
	SAHM1-1	
aSP1-a	SAHO12-1	
	SAHO12-1	
	SAHO12-1	
	SAHO12-1	
aSP1-a	SAHR15-1	
	SAHR15-1	
	SAHR15-1	
aSP1-a	SAJV11-1	Full
aSP1-a	SAJV16-1	Full
aSP1-a	SAJV20-1	Full
aSP1-a	SAJV27-1	Full
aSP1-a	SAJV41-1	Full
aSP1-a	SAJV42-1	Full
aSP1-a	SAJV59-1	Full
aSP1-a	SAKU8-1	
	SAKU8-2	
aSP1-a	SAKW14-1	
	SAKW14-2	
aSP2	SABE8-1	
	SABE8-1	
	SABE8-1	
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2		
aSP2	SADR3-1	
	SADR3-1	
aSP2	SAEK14-1	
	SAEK14-1	
aSP2	SAGX7-1	
	SAGX7-1	
aSP2	SAHG6-1	
	SAHG6-1	
	SAHG6-1	
	SAHG6-1	
aSP2	SAHO37-1	
	SAHO37-1	
	SAHO37-1	
	SAHO37-1	
aSP2	SAKW21-1	
	SAKW21-2	
aSP2-a	SADK17-1	Full
	SADK17-1	
aSP2-a	SADQ4-1	
	SADQ4-1	
aSP2-a	SAEA3-1	
	SAEA3-1	
aSP2-a	SAEC2-1	
	SAEC2-1	
aSP2-a	SAEG2-1	
	SAEG2-1	
	SAEG2-2	
aSP2-a	SAEG17-1	
	SAEG17-1	
	SAEG17-1	
aSP2-a	SAEL23-1	
	SAEL23-1	
	SAEL23-2	
aSP2-a	SAGM4-1	
	SAGM4-1	
	SAGM4-1	
aSP2-a	SAGN4-1	
	SAGN4-1	
aSP2-a	SAGX10-1	
	SAGX10-1	
aSP2-a	SAGX15-1	
	SAGX15-1	
aSP2-a	SAHR2-1	
	SAHR2-1	
aSP2-a	SAHS27-1	
	SAHS27-1	
	SAHS27-1	
aSP2-a	SAKA2-2	Full
	SAKA2-1	
aSP2-a	SAKA5-2	Full
	SAKA5-1	
aSP2-a	SAKC25-1	Full
aSP2-a	SAKO3-1	
	SAKO3-3	
	SAKO3-2	
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b		Full
aSP2-b	AAEQ18-1	Full
aSP2-b	AAER21-1	Full
aSP2-b	AAFD2-1	Full
aSP2-b	AAFG9-1	Full
aSP2-b	SABB4-1	
	SABB4-1	
	SABB4-1	
aSP2-b	SADK9-1	
	SADK9-1	
aSP2-b	SADL6-1	
	SADL6-1	
	SADL6-1	
aSP2-b	SADO2-1	
	SADO2-1	
aSP2-b	SAEB8-1	
	SAEB8-1	
aSP2-b	SAEC19-1	
	SAEC19-1	
aSP2-b	SAED28-1	
	SAED28-1	
	SAED28-2	
aSP2-b	SAEG6-1	
	SAEG6-1	
aSP2-b		Full
aSP2-b	SAEH3-1	
aSP2-b	SAGJ5-1	
	SAGJ5-1	
	SAGJ5-1	
aSP2-b	SAGJ12-1	
	SAGJ12-1	
aSP2-b	SAGL2-1	
	SAGL2-1	
aSP2-b	SAGN4-1	
	SAGN4-1	
aSP2-b	SAGN6-1	
	SAGN6-1	
aSP2-b	SAGQ1-1	
	SAGQ1-1	
	SAGQ1-1	
aSP2-b	SAGX2-1	
	SAGX2-1	
	SAGX2-1	
aSP2-b	SAGX4-1	Full
	SAGX4-1	
	SAGX4-1	
aSP2-b	SAGX5-1	
	SAGX5-1	
	SAGX5-1	
aSP2-b	SAGY7-1	
	SAGY7-1	
	SAGY7-1	
aSP2-b	SAGY10-1	
	SAGY10-1	
	SAGY10-1	
aSP2-b	SAHH1-1	
	SAHH1-1	
	SAHH1-1	
aSP2-b	SAHH22-1	
	SAHH22-1	
aSP2-b	SAHH23-1	
	SAHH23-1	
aSP2-b	SAHI11-1	
	SAHI11-1	
aSP2-b	SAHJ2-1	
	SAHJ2-1	
aSP2-b	SAHK20-1	
	SAHK20-1	
aSP2-b	SAHK22-1	
	SAHK22-1	
	SAHK22-1	
aSP2-b	SAHL7-1	
	SAHL7-1	
	SAHL7-1	
	SAHL7-1	
aSP2-b	SAHO41-1	
	SAHO41-1	
	SAHO41-1	
aSP2-b	SAJR6-1	
aSP2-b	SAJR10-1	
aSP2-b	SAJV5-1	Full
aSP2-b	SAJV10-1	Full
aSP2-b	SAJV25-1	Partial
aSP2-b	SAJV26-1	Partial
aSP2-b	SAJV30-1	Partial
aSP2-b	SAJV33-1	Partial
aSP2-b	SAJV34-1	Full
aSP2-b	SAJV37-1	Partial
aSP2-b	SAJV38-1	Partial
aSP2-b	SAJV44-1	Partial
aSP2-b	SAJV50-1	Full
aSP2-b	SAJV51-1	Full
aSP2-b	SAJV54-1	Full
aSP2-b	SAJY2-2	Full
	SAJY2-1	
aSP2-c	AAFH7-1	Full
aSP2-c	SABI27-1	
aSP2-c	SABL3-1	
	SABL3-1	
aSP2-c	SADJ1-1	Full
	SADJ1-1	
aSP2-c	SAEC8-1	
	SAEC8-1	
aSP2-c	SAEC24-1	
	SAEC24-1	
aSP2-c	SAED28-1	
	SAED28-1	
	SAED28-2	
aSP2-c	SAEE6-1	
	SAEE6-1	
aSP2-c		Full
aSP2-c	SAEH2-1	
aSP2-c	SAEJ14-1	
	SAEJ14-1	
aSP2-c	SAGR18-1	
	SAGR18-1	
aSP2-c	SAGS23-1	
aSP2-c	SAHA3-1	
	SAHA3-1	
	SAHA3-1	
aSP2-c	SAHJ11-1	
	SAHJ11-1	
	SAHJ11-1	
aSP2-c	SAHK21-1	
	SAHK21-1	
	SAHK21-1	
	SAHK21-1	
aSP2-c	SAHO29-1	
	SAHO29-1	
	SAHO29-1	
aSP2-c	SAJR5-1	
aSP2-c	SAJV12-1	Full
aSP2-c	SAJV29-1	Partial
aSP2-c	SAJV59-1	Full
aSP2-c	SAKA2-2	Full
	SAKA2-1	
aSP2-c	SAKP1-1	
	SAKP1-2	
aSP2-c	SAKP27-1	
	SAKP27-2	
aSP2-c	SAKQ10-1	
aSP2-c	SAKR13-1	
aSP2-c	SAKT4-1	
aSP2-c	SAKW14-1	
	SAKW14-2	
aSP3		Full
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3		
aSP3	SADJ1-1	Partial
	SADJ1-1	
aSP3	SAEH10-1	
	SAEH10-2	
aSP3	SAEH11-1	
	SAEH11-2	
aSP3	SAEM8-1	
	SAEM8-1	
	SAEM8-2	
	SAEM8-3	
aSP3	SAEM11-1	
	SAEM11-2	
	SAEM11-1	
aSP3	SAGP25-1	
	SAGP25-1	
aSP3	SAGV12-1	
	SAGV12-1	
	SAGV12-1	
	SAGV12-1	
aSP3	SAHJ8-1	
	SAHJ8-1	
	SAHJ8-2	
aSP3	SAHL8-1	
	SAHL8-1	
	SAHL8-1	
	SAHL8-1	
aSP3	SAHO36-1	
	SAHO36-1	
	SAHO36-1	
	SAHO36-2	
	SAHO36-3	
aSP3	SAKP10-1	
	SAKP10-2	
aSP3	SAKQ1-1	
aSP3	SAKR20-1	
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a		Full
aSP3-a	AAET22-1	Full
aSP3-a	AAEW9-1	Full
aSP3-a	AAFA22-1	Full
aSP3-a	AAFV29-1	Full
aSP3-a	SABA20-1	
	SABA20-1	
aSP3-a	SABC6-1	
	SABC6-1	
	SABC6-1	
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a		
aSP3-a	SADK4-1	
	SADK4-1	
	SADK4-1	
aSP3-a	SAEC22-1	
	SAEC22-1	
aSP3-a	SAED23-1	
	SAED23-1	
aSP3-a	SAEE14-1	
	SAEE14-1	
aSP3-a	SAEJ6-1	
	SAEJ6-1	
aSP3-a	SAEJ12-1	
	SAEJ12-1	
aSP3-a	SAGP21-1	
	SAGP21-1	
	SAGP21-2	
aSP3-a	SAGQ4-1	
	SAGQ4-1	
	SAGQ4-1	
aSP3-a	SAGS16-1	
	SAGS16-1	
	SAGS16-1	
aSP3-a	SAGT5-1	Full
aSP3-a	SAGT10-1	Full
aSP3-a	SAGX16-1	
	SAGX16-1	
	SAGX16-1	
	SAGX16-1	
	SAGX16-1	
aSP3-a	SAHC7-1	
	SAHC7-1	
aSP3-a	SAHH3-1	
	SAHH3-1	
